,ROMol,AAScore,trajectory_num,rank_num,lead_num,conf_num,num_heavyatoms,AAScore_LE
2620,<rdkit.Chem.rdchem.Mol object at 0x14b231981510>,2429.5145664749016,trajectory_00,rank_01,lead_0068,confid_3,27,89.98202098055191
2326,<rdkit.Chem.rdchem.Mol object at 0x14b2319d8270>,2441.7896489618256,trajectory_00,rank_00,lead_0331,confid_1,28,87.20677317720806
4350,<rdkit.Chem.rdchem.Mol object at 0x14b2317b15f0>,2442.3259887534828,trajectory_03,rank_00,lead_0478,confid_0,27,90.45651810198085
1166,<rdkit.Chem.rdchem.Mol object at 0x14b231a69eb0>,2444.972765920724,trajectory_04,rank_00,lead_0379,confid_5,25,97.79891063682896
3329,<rdkit.Chem.rdchem.Mol object at 0x14b2318210b0>,2445.151624446496,trajectory_05,rank_00,lead_0264,confid_14,30,81.50505414821653
4140,<rdkit.Chem.rdchem.Mol object at 0x14b231813890>,2445.217637605345,trajectory_03,rank_00,lead_0079,confid_15,27,90.56361620760536
2665,<rdkit.Chem.rdchem.Mol object at 0x14b231986900>,2445.819114511499,trajectory_00,rank_01,lead_0227,confid_5,30,81.52730381704995
2797,<rdkit.Chem.rdchem.Mol object at 0x14b23199b3c0>,2445.864995487783,trajectory_00,rank_01,lead_0179,confid_13,32,76.43328110899321
103,<rdkit.Chem.rdchem.Mol object at 0x14b231910a50>,2446.49563553686,trajectory_02,rank_00,lead_0402,confid_0,31,78.91921404957613
2264,<rdkit.Chem.rdchem.Mol object at 0x14b2319cf6d0>,2446.908996687145,trajectory_00,rank_00,lead_0228,confid_18,29,84.37617229955673
5013,<rdkit.Chem.rdchem.Mol object at 0x14b23178cc80>,2446.9229436556197,trajectory_01,rank_00,lead_0163,confid_12,29,84.37665322950413
2369,<rdkit.Chem.rdchem.Mol object at 0x14b2319de580>,2449.740508111384,trajectory_00,rank_00,lead_0189,confid_12,28,87.49073243254942
5305,<rdkit.Chem.rdchem.Mol object at 0x14b231733e40>,2451.122277198292,trajectory_01,rank_00,lead_0286,confid_5,28,87.54008132851042
2508,<rdkit.Chem.rdchem.Mol object at 0x14b231972350>,2451.43804836287,trajectory_00,rank_01,lead_0157,confid_5,27,90.79400179121741
2955,<rdkit.Chem.rdchem.Mol object at 0x14b23192e9e0>,2464.63692984822,trajectory_05,rank_00,lead_0027,confid_15,27,91.28284925363778
2527,<rdkit.Chem.rdchem.Mol object at 0x14b231972ba0>,2468.84582160561,trajectory_00,rank_01,lead_0165,confid_11,27,91.43873413354112
3955,<rdkit.Chem.rdchem.Mol object at 0x14b2317fa660>,2471.069194565695,trajectory_03,rank_00,lead_0145,confid_6,27,91.52108128021092
3208,<rdkit.Chem.rdchem.Mol object at 0x14b231952a50>,2471.318446554008,trajectory_05,rank_00,lead_0290,confid_18,27,91.53031283533363
3089,<rdkit.Chem.rdchem.Mol object at 0x14b231941580>,2471.445409368955,trajectory_05,rank_00,lead_0315,confid_0,30,82.38151364563184
5214,<rdkit.Chem.rdchem.Mol object at 0x14b2317295f0>,2472.569711683813,trajectory_01,rank_00,lead_0448,confid_18,28,88.30606113156475
984,<rdkit.Chem.rdchem.Mol object at 0x14b231db6a50>,2473.9244565165877,trajectory_04,rank_00,lead_0484,confid_18,30,82.46414855055292
243,<rdkit.Chem.rdchem.Mol object at 0x14b231e8b3c0>,2478.908740756482,trajectory_02,rank_00,lead_0343,confid_6,27,91.81143484283267
2141,<rdkit.Chem.rdchem.Mol object at 0x14b2319bb0b0>,2480.833226274769,trajectory_00,rank_00,lead_0206,confid_5,29,85.54597331981962
2357,<rdkit.Chem.rdchem.Mol object at 0x14b2319d80b0>,2488.3048135683584,trajectory_00,rank_00,lead_0149,confid_18,29,85.80361426097788
2149,<rdkit.Chem.rdchem.Mol object at 0x14b2319c03c0>,2490.229315379927,trajectory_00,rank_00,lead_0079,confid_7,25,99.60917261519708
323,<rdkit.Chem.rdchem.Mol object at 0x14b231dea6d0>,2491.7153475900377,trajectory_02,rank_00,lead_0306,confid_13,29,85.92121888241509
3210,<rdkit.Chem.rdchem.Mol object at 0x14b231952b30>,2492.5590738589053,trajectory_05,rank_00,lead_0480,confid_6,31,80.40513141480339
5146,<rdkit.Chem.rdchem.Mol object at 0x14b23171f7b0>,2492.7453357897784,trajectory_01,rank_00,lead_0058,confid_9,29,85.95673571688891
324,<rdkit.Chem.rdchem.Mol object at 0x14b231e9c040>,2494.017551741192,trajectory_02,rank_00,lead_0169,confid_1,28,89.0720554193283
4218,<rdkit.Chem.rdchem.Mol object at 0x14b23181eb30>,2502.298154265992,trajectory_03,rank_00,lead_0137,confid_16,26,96.24223670253815
4113,<rdkit.Chem.rdchem.Mol object at 0x14b23180ec80>,2509.634093706024,trajectory_03,rank_00,lead_0190,confid_7,28,89.62978906092943
2050,<rdkit.Chem.rdchem.Mol object at 0x14b2319b17b0>,2515.922103133253,trajectory_00,rank_00,lead_0259,confid_3,27,93.1823001160464
3226,<rdkit.Chem.rdchem.Mol object at 0x14b231956270>,2518.315481142317,trajectory_05,rank_00,lead_0076,confid_17,27,93.27094374601174
2504,<rdkit.Chem.rdchem.Mol object at 0x14b231972190>,2520.6203928976342,trajectory_00,rank_01,lead_0109,confid_10,27,93.35631084806053
233,<rdkit.Chem.rdchem.Mol object at 0x14b231e5ef90>,2525.5017337126565,trajectory_02,rank_00,lead_0032,confid_15,27,93.5371012486169
383,<rdkit.Chem.rdchem.Mol object at 0x14b231ed03c0>,2526.9322723798773,trajectory_02,rank_00,lead_0111,confid_7,27,93.59008416221768
354,<rdkit.Chem.rdchem.Mol object at 0x14b231eac970>,2530.625153787611,trajectory_02,rank_00,lead_0050,confid_15,28,90.37946977812896
2647,<rdkit.Chem.rdchem.Mol object at 0x14b231986120>,2534.086749005824,trajectory_00,rank_01,lead_0345,confid_3,28,90.50309817877942
3064,<rdkit.Chem.rdchem.Mol object at 0x14b23193ea50>,2534.7304207985603,trajectory_05,rank_00,lead_0088,confid_7,28,90.52608645709144
4296,<rdkit.Chem.rdchem.Mol object at 0x14b2317a7dd0>,2536.254839750982,trajectory_03,rank_00,lead_0193,confid_2,29,87.45706343968902
4099,<rdkit.Chem.rdchem.Mol object at 0x14b23180e660>,2538.370792864177,trajectory_03,rank_00,lead_0060,confid_14,28,90.65609974514918
2288,<rdkit.Chem.rdchem.Mol object at 0x14b2319d5190>,2542.2742079148616,trajectory_00,rank_00,lead_0140,confid_0,32,79.44606899733942
4903,<rdkit.Chem.rdchem.Mol object at 0x14b23177cba0>,2542.506639909017,trajectory_01,rank_00,lead_0064,confid_15,27,94.16691258922285
2882,<rdkit.Chem.rdchem.Mol object at 0x14b231924970>,2543.025548138149,trajectory_05,rank_00,lead_0037,confid_15,27,94.18613141252405
2678,<rdkit.Chem.rdchem.Mol object at 0x14b231986eb0>,2543.9643248951243,trajectory_00,rank_01,lead_0356,confid_6,29,87.72290775500429
5153,<rdkit.Chem.rdchem.Mol object at 0x14b23171fac0>,2547.6088361957936,trajectory_01,rank_00,lead_0032,confid_19,30,84.92029453985978
3165,<rdkit.Chem.rdchem.Mol object at 0x14b23194d740>,2551.866568870136,trajectory_05,rank_00,lead_0144,confid_0,29,87.9953989265564
3806,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7430>,2553.6217175570027,trajectory_05,rank_01,lead_0386,confid_4,30,85.12072391856675
3040,<rdkit.Chem.rdchem.Mol object at 0x14b231938f90>,2555.8920348973475,trajectory_05,rank_00,lead_0230,confid_10,27,94.66266795916101
3112,<rdkit.Chem.rdchem.Mol object at 0x14b231941f90>,2558.663557229948,trajectory_05,rank_00,lead_0372,confid_16,28,91.380841329641
2435,<rdkit.Chem.rdchem.Mol object at 0x14b2319672e0>,2561.070470910884,trajectory_00,rank_01,lead_0451,confid_11,27,94.8544618855883
300,<rdkit.Chem.rdchem.Mol object at 0x14b231dfda50>,2564.4129031551693,trajectory_02,rank_00,lead_0096,confid_4,28,91.58617511268461
55,<rdkit.Chem.rdchem.Mol object at 0x14b2318ff890>,2568.1234655026324,trajectory_02,rank_00,lead_0066,confid_1,28,91.71869519652259
4177,<rdkit.Chem.rdchem.Mol object at 0x14b231817900>,2569.325771977597,trajectory_03,rank_00,lead_0328,confid_18,27,95.16021377694804
3768,<rdkit.Chem.rdchem.Mol object at 0x14b2317e1350>,2569.637699795021,trajectory_05,rank_01,lead_0201,confid_3,29,88.6081965446559
2519,<rdkit.Chem.rdchem.Mol object at 0x14b231972820>,2585.477454813513,trajectory_00,rank_01,lead_0411,confid_16,27,95.75842425235233
335,<rdkit.Chem.rdchem.Mol object at 0x14b231e9c510>,2590.9075601705053,trajectory_02,rank_00,lead_0198,confid_19,29,89.3416400058795
5238,<rdkit.Chem.rdchem.Mol object at 0x14b23172f040>,2593.931310988596,trajectory_01,rank_00,lead_0220,confid_1,28,92.64040396387843
960,<rdkit.Chem.rdchem.Mol object at 0x14b231da0f90>,2594.171093600008,trajectory_04,rank_00,lead_0167,confid_16,29,89.45417564137959
3059,<rdkit.Chem.rdchem.Mol object at 0x14b23193e820>,2594.5310475676088,trajectory_05,rank_00,lead_0080,confid_5,27,96.09374250250403
2927,<rdkit.Chem.rdchem.Mol object at 0x14b231929d60>,2598.0897252890563,trajectory_05,rank_00,lead_0014,confid_1,28,92.78891876032344
2814,<rdkit.Chem.rdchem.Mol object at 0x14b23199bb30>,2599.40183652177,trajectory_00,rank_01,lead_0262,confid_8,28,92.83577987577749
2692,<rdkit.Chem.rdchem.Mol object at 0x14b23198c510>,2600.94216196261,trajectory_00,rank_01,lead_0004,confid_2,27,96.33119118380037
371,<rdkit.Chem.rdchem.Mol object at 0x14b231adc120>,2601.680559468598,trajectory_02,rank_00,lead_0104,confid_18,28,92.91716283816422
3128,<rdkit.Chem.rdchem.Mol object at 0x14b2319476d0>,2605.114061642655,trajectory_05,rank_00,lead_0091,confid_10,28,93.03978791580911
3967,<rdkit.Chem.rdchem.Mol object at 0x14b2317faba0>,2605.4545811609896,trajectory_03,rank_00,lead_0103,confid_5,30,86.84848603869965
2949,<rdkit.Chem.rdchem.Mol object at 0x14b23192e740>,2608.9237004513634,trajectory_05,rank_00,lead_0122,confid_19,28,93.17584644469154
5814,<rdkit.Chem.rdchem.Mol object at 0x14b2316ff040>,2612.6331593555105,trajectory_01,rank_01,lead_0217,confid_18,27,96.76419108724113
1904,<rdkit.Chem.rdchem.Mol object at 0x14b231a1c6d0>,2613.9069881205555,trajectory_00,rank_00,lead_0110,confid_8,29,90.13472372829501
2500,<rdkit.Chem.rdchem.Mol object at 0x14b23196df90>,2616.5441765105998,trajectory_00,rank_01,lead_0033,confid_0,29,90.2256612589862
2210,<rdkit.Chem.rdchem.Mol object at 0x14b2319c4eb0>,2618.032203108024,trajectory_00,rank_00,lead_0209,confid_10,27,96.96415567066755
2981,<rdkit.Chem.rdchem.Mol object at 0x14b231933580>,2620.795575945976,trajectory_05,rank_00,lead_0098,confid_4,28,93.59984199807057
3180,<rdkit.Chem.rdchem.Mol object at 0x14b23194ddd0>,2622.780400946635,trajectory_05,rank_00,lead_0328,confid_5,27,97.14001484987537
1906,<rdkit.Chem.rdchem.Mol object at 0x14b231a1c7b0>,2627.276656977549,trajectory_00,rank_00,lead_0460,confid_7,27,97.30654285102034
4138,<rdkit.Chem.rdchem.Mol object at 0x14b2318137b0>,2629.3309787565,trajectory_03,rank_00,lead_0029,confid_15,30,87.64436595855
992,<rdkit.Chem.rdchem.Mol object at 0x14b231db6dd0>,2630.085179787507,trajectory_04,rank_00,lead_0292,confid_1,27,97.41056221435211
5298,<rdkit.Chem.rdchem.Mol object at 0x14b231733b30>,2634.125843883657,trajectory_01,rank_00,lead_0020,confid_6,29,90.83192565116059
2520,<rdkit.Chem.rdchem.Mol object at 0x14b231972890>,2639.599823455178,trajectory_00,rank_01,lead_0469,confid_14,29,91.02068356741994
1014,<rdkit.Chem.rdchem.Mol object at 0x14b231dcc7b0>,2643.1084148315904,trajectory_04,rank_00,lead_0033,confid_4,30,88.10361382771968
2320,<rdkit.Chem.rdchem.Mol object at 0x14b2319d5f90>,2644.060484206097,trajectory_00,rank_00,lead_0286,confid_10,29,91.17449945538266
2861,<rdkit.Chem.rdchem.Mol object at 0x14b23199e0b0>,2649.1334443685064,trajectory_00,rank_01,lead_0125,confid_17,27,98.11605349512986
2104,<rdkit.Chem.rdchem.Mol object at 0x14b2319b5f90>,2649.5083960283064,trajectory_00,rank_00,lead_0002,confid_6,28,94.6252998581538
2672,<rdkit.Chem.rdchem.Mol object at 0x14b231986c10>,2649.7287530563617,trajectory_00,rank_01,lead_0447,confid_1,27,98.13810196505044
4213,<rdkit.Chem.rdchem.Mol object at 0x14b23181e900>,2653.9572887751915,trajectory_03,rank_00,lead_0267,confid_11,27,98.29471439908117
3213,<rdkit.Chem.rdchem.Mol object at 0x14b231952c80>,2660.959379807707,trajectory_05,rank_00,lead_0266,confid_6,27,98.55405110398915
2951,<rdkit.Chem.rdchem.Mol object at 0x14b23192e820>,2662.213382160783,trajectory_05,rank_00,lead_0255,confid_1,28,95.07904936288512
2626,<rdkit.Chem.rdchem.Mol object at 0x14b2319817b0>,2663.299331175808,trajectory_00,rank_01,lead_0139,confid_7,26,102.43458966060801
3342,<rdkit.Chem.rdchem.Mol object at 0x14b2318245f0>,2670.8783098347785,trajectory_05,rank_00,lead_0024,confid_1,29,92.09925206326822
2434,<rdkit.Chem.rdchem.Mol object at 0x14b231967270>,2672.5755141199475,trajectory_00,rank_01,lead_0271,confid_3,29,92.15777634896371
290,<rdkit.Chem.rdchem.Mol object at 0x14b231dfd5f0>,2672.9039849261108,trajectory_02,rank_00,lead_0351,confid_6,29,92.16910292848658
2589,<rdkit.Chem.rdchem.Mol object at 0x14b23197b740>,2673.158509669159,trajectory_00,rank_01,lead_0293,confid_13,27,99.00587072848737
2571,<rdkit.Chem.rdchem.Mol object at 0x14b231978f20>,2675.806646716502,trajectory_00,rank_01,lead_0398,confid_5,29,92.26919471436214
5056,<rdkit.Chem.rdchem.Mol object at 0x14b231790f90>,2691.692485006624,trajectory_01,rank_00,lead_0252,confid_3,29,92.81698224160772
26,<rdkit.Chem.rdchem.Mol object at 0x14b1defb4270>,2694.5653783969105,trajectory_02,rank_00,lead_0333,confid_10,27,99.79871771840409
2457,<rdkit.Chem.rdchem.Mol object at 0x14b231967c80>,2698.533033737516,trajectory_00,rank_01,lead_0092,confid_15,28,96.37617977633985
4141,<rdkit.Chem.rdchem.Mol object at 0x14b231813900>,2699.368068634785,trajectory_03,rank_00,lead_0454,confid_7,27,99.97659513462166
4231,<rdkit.Chem.rdchem.Mol object at 0x14b2317a3120>,2699.590953548024,trajectory_03,rank_00,lead_0071,confid_0,27,99.9848501314083
3346,<rdkit.Chem.rdchem.Mol object at 0x14b2318247b0>,2699.843426390966,trajectory_05,rank_00,lead_0364,confid_13,31,87.09172343196666
3068,<rdkit.Chem.rdchem.Mol object at 0x14b23193ec10>,2704.130660690276,trajectory_05,rank_00,lead_0398,confid_9,28,96.5760950246527
2996,<rdkit.Chem.rdchem.Mol object at 0x14b231933c10>,2704.3984325612814,trajectory_05,rank_00,lead_0033,confid_15,30,90.14661441870938
1172,<rdkit.Chem.rdchem.Mol object at 0x14b231a6f190>,2705.767846014694,trajectory_04,rank_00,lead_0015,confid_10,30,90.19226153382313
2673,<rdkit.Chem.rdchem.Mol object at 0x14b231986c80>,2707.358265934889,trajectory_00,rank_01,lead_0055,confid_13,28,96.69136664053175
3147,<rdkit.Chem.rdchem.Mol object at 0x14b231947f20>,2709.5901144904537,trajectory_05,rank_00,lead_0250,confid_1,27,100.35518942557236
311,<rdkit.Chem.rdchem.Mol object at 0x14b231deaac0>,2709.8573779970084,trajectory_02,rank_00,lead_0449,confid_15,27,100.36508807396328
262,<rdkit.Chem.rdchem.Mol object at 0x14b231e8bc10>,2715.662978911179,trajectory_02,rank_00,lead_0159,confid_0,29,93.64355099693721
3297,<rdkit.Chem.rdchem.Mol object at 0x14b231821200>,2721.850240381056,trajectory_05,rank_00,lead_0365,confid_18,31,87.80162065745343
3950,<rdkit.Chem.rdchem.Mol object at 0x14b2317fa430>,2729.5498540487984,trajectory_03,rank_00,lead_0255,confid_4,27,101.09443903884438
2334,<rdkit.Chem.rdchem.Mol object at 0x14b2319d85f0>,2734.023948261601,trajectory_00,rank_00,lead_0217,confid_0,29,94.27668787108969
973,<rdkit.Chem.rdchem.Mol object at 0x14b231db6580>,2736.762278152833,trajectory_04,rank_00,lead_0027,confid_9,28,97.74150993402975
5148,<rdkit.Chem.rdchem.Mol object at 0x14b23171f890>,2742.498470646924,trajectory_01,rank_00,lead_0395,confid_1,28,97.94637395167585
3182,<rdkit.Chem.rdchem.Mol object at 0x14b23194deb0>,2742.7001730091088,trajectory_05,rank_00,lead_0150,confid_0,28,97.95357760746818
4280,<rdkit.Chem.rdchem.Mol object at 0x14b2317a76d0>,2743.472167573593,trajectory_03,rank_00,lead_0140,confid_13,28,97.98114884191405
2108,<rdkit.Chem.rdchem.Mol object at 0x14b2319bb190>,2745.1343962590568,trajectory_00,rank_00,lead_0060,confid_6,29,94.65980676755368
2002,<rdkit.Chem.rdchem.Mol object at 0x14b2319ac270>,2747.10704422888,trajectory_00,rank_00,lead_0033,confid_9,27,101.74470534181037
200,<rdkit.Chem.rdchem.Mol object at 0x14b231eaf890>,2747.304002246191,trajectory_02,rank_00,lead_0139,confid_5,28,98.11800008022111
2226,<rdkit.Chem.rdchem.Mol object at 0x14b2319ca5f0>,2749.582106873069,trajectory_00,rank_00,lead_0135,confid_13,27,101.83637432863217
2748,<rdkit.Chem.rdchem.Mol object at 0x14b231990dd0>,2749.7594831058414,trajectory_00,rank_01,lead_0107,confid_0,27,101.84294381873487
2751,<rdkit.Chem.rdchem.Mol object at 0x14b231990f20>,2751.392170557964,trajectory_00,rank_01,lead_0220,confid_2,28,98.26400609135587
5480,<rdkit.Chem.rdchem.Mol object at 0x14b23174cc10>,2751.4451189079505,trajectory_01,rank_01,lead_0238,confid_5,28,98.26589710385538
4308,<rdkit.Chem.rdchem.Mol object at 0x14b2317ad350>,2762.6002138519248,trajectory_03,rank_00,lead_0262,confid_11,27,102.31852643896018
5476,<rdkit.Chem.rdchem.Mol object at 0x14b23174ca50>,2780.906333812228,trajectory_01,rank_01,lead_0342,confid_19,26,106.95793591585492
5324,<rdkit.Chem.rdchem.Mol object at 0x14b2317396d0>,2781.3624772963253,trajectory_01,rank_00,lead_0302,confid_16,29,95.9090509412526
6,<rdkit.Chem.rdchem.Mol object at 0x14b1defb4510>,2782.91559478832,trajectory_02,rank_00,lead_0114,confid_8,27,103.07094795512296
4342,<rdkit.Chem.rdchem.Mol object at 0x14b2317b1270>,2786.3783521853397,trajectory_03,rank_00,lead_0401,confid_16,27,103.19919822908666
3041,<rdkit.Chem.rdchem.Mol object at 0x14b2319380b0>,2803.285274655088,trajectory_05,rank_00,lead_0347,confid_8,27,103.82538054278103
3274,<rdkit.Chem.rdchem.Mol object at 0x14b23195b7b0>,2810.4431587522854,trajectory_05,rank_00,lead_0357,confid_9,30,93.68143862507618
4294,<rdkit.Chem.rdchem.Mol object at 0x14b2317a7cf0>,2810.867692411922,trajectory_03,rank_00,lead_0456,confid_13,26,108.11029586199699
5004,<rdkit.Chem.rdchem.Mol object at 0x14b23178c890>,2812.221660244267,trajectory_01,rank_00,lead_0411,confid_9,27,104.1563577868247
5121,<rdkit.Chem.rdchem.Mol object at 0x14b23179ac80>,2813.786195484388,trajectory_01,rank_00,lead_0006,confid_0,27,104.21430353645881
2209,<rdkit.Chem.rdchem.Mol object at 0x14b2319c4e40>,2815.397180978933,trajectory_00,rank_00,lead_0338,confid_9,29,97.08266141306666
2984,<rdkit.Chem.rdchem.Mol object at 0x14b2319336d0>,2816.554983353951,trajectory_05,rank_00,lead_0341,confid_16,29,97.12258563289485
5218,<rdkit.Chem.rdchem.Mol object at 0x14b2317297b0>,2817.041410323359,trajectory_01,rank_00,lead_0369,confid_8,28,100.60862179726281
3181,<rdkit.Chem.rdchem.Mol object at 0x14b23194de40>,2820.8073534915625,trajectory_05,rank_00,lead_0087,confid_4,30,94.02691178305209
2766,<rdkit.Chem.rdchem.Mol object at 0x14b2319955f0>,2820.808695815992,trajectory_00,rank_01,lead_0182,confid_9,28,100.743167707714
3975,<rdkit.Chem.rdchem.Mol object at 0x14b2317faf20>,2823.4322445038265,trajectory_03,rank_00,lead_0090,confid_0,27,104.57156461125284
2517,<rdkit.Chem.rdchem.Mol object at 0x14b231972740>,2831.4044194786634,trajectory_00,rank_01,lead_0056,confid_6,30,94.38014731595544
4299,<rdkit.Chem.rdchem.Mol object at 0x14b2317a7f20>,2849.56654398548,trajectory_03,rank_00,lead_0045,confid_3,30,94.98555146618267
370,<rdkit.Chem.rdchem.Mol object at 0x14b231adc0b0>,2852.4944304461737,trajectory_02,rank_00,lead_0401,confid_11,27,105.6479418683768
4185,<rdkit.Chem.rdchem.Mol object at 0x14b231817c80>,2855.9832257647868,trajectory_03,rank_00,lead_0054,confid_1,27,105.77715650980691
4121,<rdkit.Chem.rdchem.Mol object at 0x14b23180e0b0>,2859.475702658414,trajectory_03,rank_00,lead_0139,confid_15,28,102.1241322378005
2914,<rdkit.Chem.rdchem.Mol object at 0x14b2319297b0>,2860.15255726967,trajectory_05,rank_00,lead_0082,confid_8,28,102.14830561677392
1957,<rdkit.Chem.rdchem.Mol object at 0x14b2319a0e40>,2866.7923470524324,trajectory_00,rank_00,lead_0255,confid_10,27,106.17749433527527
1238,<rdkit.Chem.rdchem.Mol object at 0x14b231a74eb0>,2870.656298531821,trajectory_04,rank_00,lead_0461,confid_8,26,110.40985763583927
2307,<rdkit.Chem.rdchem.Mol object at 0x14b2319d59e0>,2871.1010900730284,trajectory_00,rank_00,lead_0397,confid_11,27,106.33707741011216
4023,<rdkit.Chem.rdchem.Mol object at 0x14b2318044a0>,2871.989880388144,trajectory_03,rank_00,lead_0394,confid_1,27,106.36999556993125
4146,<rdkit.Chem.rdchem.Mol object at 0x14b231813b30>,2876.3847382491717,trajectory_03,rank_00,lead_0371,confid_8,28,102.72802636604185
4151,<rdkit.Chem.rdchem.Mol object at 0x14b231813d60>,2883.7727661366343,trajectory_03,rank_00,lead_0130,confid_2,27,106.80639874580127
4255,<rdkit.Chem.rdchem.Mol object at 0x14b2317a3ba0>,2886.9693096077185,trajectory_03,rank_00,lead_0228,confid_5,27,106.92478924473032
5274,<rdkit.Chem.rdchem.Mol object at 0x14b231733040>,2888.2478128163366,trajectory_01,rank_00,lead_0317,confid_8,29,99.59475216608057
3901,<rdkit.Chem.rdchem.Mol object at 0x14b2317f0e40>,2893.2664353428545,trajectory_03,rank_00,lead_0433,confid_14,27,107.15801612380943
5048,<rdkit.Chem.rdchem.Mol object at 0x14b231790c10>,2894.261033461927,trajectory_01,rank_00,lead_0080,confid_12,28,103.3664654807831
5611,<rdkit.Chem.rdchem.Mol object at 0x14b2316e0660>,2899.2318309213288,trajectory_01,rank_01,lead_0487,confid_14,29,99.9735114110803
